"t","S [м²]","N активних","T життя [с]"
671,0.4750683424035647,88,62
672,0.47548055077564255,87,60
673,0.47589825693486376,88,85
674,0.47632073831491845,88,225
675,0.4767315015543753,87,137
676,0.47714776258097585,88,184
677,0.47756958422657325,89,113
678,0.47798926958916627,89,188
679,0.4784041168990731,89,94
680,0.47882103766013107,89,134
681,0.47922124514827197,89,46
682,0.4796270760872625,90,6
683,0.4800340379996086,90,131
684,0.4804466861946575,91,41
685,0.4808650835042628,92,88
686,0.48127314497403756,91,64
687,0.48167853609005645,90,44
688,0.4820892050817341,90,6
689,0.48248290947308176,88,77
690,0.48288050943932,88,11
691,0.48326925011427535,88,30
692,0.4836635514082274,89,8
693,0.48405697305623646,89,9
694,0.48444646771342864,88,76
695,0.48482798272528027,86,13
696,0.4852016123395718,85,131
697,0.4855806140773011,86,17
698,0.48596505077032065,87,95
699,0.4863549852504844,88,135
700,0.4867391392001653,86,38
701,0.48712800553882646,86,136
702,0.48752170993017446,86,27
703,0.4879072147646964,85,49
704,0.4882935364133084,85,20
705,0.48868523018535803,86,51
706,0.4890823589126983,87,49
707,0.4894661987031139,86,17
708,0.4898432840693242,85,129
709,0.49021540571914196,85,75
710,0.4905796419713992,84,56
711,0.49094918751524086,85,18
712,0.4913241051825204,86,159
713,0.49168730470920197,85,10
714,0.49204670290877245,84,30
715,0.49238819403021783,82,14
716,0.49272864842608743,81,66
717,0.4930742236179822,82,58
718,0.4934249824377557,83,59
719,0.49374344568505,81,63
720,0.4940670297283696,82,96
721,0.4943938810280493,82,33
722,0.4947259159556069,83,108
723,0.4950525159278742,82,176
724,0.4953819119176031,81,175
725,0.49571382118145485,81,45
726,0.4960370282336562,80,99
727,0.49634857997711274,79,26
728,0.49663820340384723,77,44
729,0.4969288949720837,75,39
730,0.49722433034522734,76,63
731,0.49751609005496616,75,48
732,0.4977866125983669,73,116
733,0.4980508205405338,72,41
734,0.49831958379204855,73,44
735,0.4985929651847637,74,45
736,0.4988710275505329,75,21
737,0.4991359894749369,74,112
738,0.4994032133460513,74,4
739,0.4996751181902193,75,43
740,0.49994319029135,75,126
741,0.5002160061973878,76,123
742,0.5004933459968464,76,62
743,0.5007703088051868,76,73
744,0.5010444755960656,75,67
745,0.5013233861918514,76,55
746,0.5016071034243968,77,77
747,0.5018891241969098,77,152
748,0.5021760144380355,78,66
749,0.5024678369796275,79,61
750,0.5027606019990154,79,7
751,0.5030583621507227,80,49
752,0.5033519439842006,79,147
753,0.5036488559058914,79,47
754,0.5039486580928235,79,7
755,0.5042434023155835,78,6
756,0.5045398429983758,78,3
757,0.5048393938578959,77,17
758,0.5051384420625912,77,38
759,0.5054364535417105,76,133
760,0.5057392716575903,77,50
761,0.5060460795961397,76,138
762,0.5063504999242725,76,109
763,0.506659726889165,77,57
764,0.506973823322671,78,44
765,0.5072861604642912,78,8
766,0.5075950104380655,77,24
767,0.5079087298804531,78,132
768,0.5082248997651104,78,75
769,0.508546001950234,79,63
770,0.5088644337816017,78,50
771,0.5091877979134357,79,29
772,0.5095133611601271,79,10
773,0.5098213629038851,76,61
774,0.5101304642050714,75,75
775,0.5104406336477606,75,5
776,0.5107555468953564,76,94
777,0.5110715282844541,76,94
778,0.5113895202928509,76,77
779,0.5117092715931334,76,120
780,0.5120306251056689,75,83
781,0.5123567224231114,76,118
782,0.5126672374409924,72,117
783,0.5129823077682206,73,116
784,0.5132879219015619,72,25
785,0.5135905201059555,72,2
786,0.5138976736196971,73,31
787,0.5141957479306696,72,24
788,0.5144983775509899,73,98
789,0.5148056253125112,74,42
790,0.5151088832513622,73,109
791,0.5154167593314143,74,26
792,0.5157293163845195,75,6
793,0.5160089809625423,72,95
794,0.5162932008499125,73,105
795,0.5165820388784831,74,38
796,0.5168731388537651,74,39
797,0.5171527405999344,74,20
798,0.5174366149121128,74,48
799,0.517725170197345,75,55
800,0.5180070338902251,72,23
801,0.5182934528924532,73,83
802,0.5185844900358811,74,8
803,0.5188802081523638,75,96
804,0.5191767430829362,75,18
805,0.5194780218184155,76,23
806,0.5197841071906546,77,75
807,0.5200950620315069,78,41
808,0.5203942358999083,77,59
809,0.5206753141946251,75,46
810,0.5209535650559532,73,89
811,0.5212306535280002,72,10
812,0.5215036579295973,72,42
813,0.5217812176405415,73,72
814,0.5220425039015406,71,85
815,0.5223082826400345,72,71
816,0.5225679352728538,71,6
817,0.5228271480827011,69,82
818,0.5230907277063376,70,81
819,0.523358736975615,71,80
820,0.5236113524408902,69,79
821,0.5238676749854969,69,78
822,0.524126793547565,68,29
823,0.5243838700744083,67,26
824,0.5246326527966456,67,58
825,0.5248794248995855,67,42
826,0.525130438152607,68,73
827,0.5253774929988854,68,72
828,0.5256273752785519,68,13
829,0.5258815615401541,69,10
830,0.5261332973594861,69,62
831,0.5263736291974852,68,39
832,0.5266142751947508,68,12
833,0.5268568061476078,68,52
834,0.5270912632073451,67,65
835,0.5273274795589685,67,12
836,0.5275679370606743,68,63
837,0.5277959852713984,67,12
838,0.5280282746322048,68,61
839,0.5282642082404891,68,19
840,0.5284928533538177,68,3
841,0.5287249542190646,68,58
842,0.5289503320760335,68,23
843,0.5291750501985449,67,43
844,0.529403224072975,67,11
845,0.5296356390974876,68,35
846,0.5298693107590616,68,53
847,0.5301065010044077,68,14
848,0.5303380677989036,67,51
849,0.5305596129128348,64,20
850,0.5307852106812893,65,49
851,0.5310130703964541,65,1
852,0.5312449513502154,65,47
853,0.5314809477903529,66,8
854,0.5317149650271191,65,45
855,0.5319445840341697,63,44
856,0.5321781928638908,64,43
857,0.5324158543481351,65,35
858,0.5326564060976203,65,41
859,0.5329010733334817,66,40
860,0.5331383264106807,66,39
861,0.5333783126734886,65,38
862,0.5336224144226727,66,18
863,0.5338654480303546,66,18
864,0.5341049002224109,66,35
865,0.5343347705568742,65,34
866,0.5345489643439956,64,21
867,0.5347608019366276,63,32
868,0.5349766293519287,64,31
869,0.5351952213687657,64,30
870,0.5354094465718142,63,20
871,0.5356048222189408,61,25
872,0.5358040620250314,62,27
873,0.5360072288219391,63,26
874,0.5362143854415168,64,25
875,0.5364255947156176,65,24
876,0.5366409194760946,66,23
877,0.5368604225548008,67,22
878,0.5370841667835895,68,21
879,0.5373122149943136,69,20
880,0.53754123709876,68,19
881,0.5377686569909536,67,18
882,0.5379966423698247,67,17
883,0.5382288688987783,68,16
884,0.5384601529499351,68,15
885,0.5386878870013942,67,14
886,0.5389064476023041,65,13
887,0.5391277728047498,65,12
888,0.5393472130516027,65,11
889,0.5395707687848322,66,10
890,0.5397972147833029,66,9
891,0.5400278391000031,67,8
892,0.5402481589927988,65,7
893,0.5404725943719716,66,6
894,0.5407012080693734,67,5
895,0.5409340629168574,68,4
896,0.5411696195340235,68,3
897,0.5414094801331253,69,2
898,0.5416537075460155,70,1
