"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
380,0.29461951802480807,4,6.099999999999994,0.000018849555921538758
381,0.29463109400833837,4,3.1000000000000014,0.000018849555921538758
382,0.29465139291839565,5,0.6,0.000018849555921538758
383,0.29469013346820344,5,9.199999999999983,0.000018849555921538758
384,0.2947546493131123,6,3.2000000000000015,0.000018849555921538758
385,0.29484249148347413,6,2.3000000000000007,0.000020298910057318324
386,0.2949687190073243,7,0.6,0.000020298910057318324
387,0.29506415077466336,5,4.899999999999999,0.000020298910057318324
388,0.2951504681926656,4,7.19999999999999,0.000020298910057318324
389,0.2952624819732537,5,2.500000000000001,0.000020298910057318324
390,0.29540917010100803,6,7.699999999999989,0.000020298910057318324
391,0.2955995450198537,7,6.299999999999994,0.000020298910057318324
392,0.295835795634472,6,4.6,0.000021820717173671305
393,0.2960342366906304,6,3.900000000000002,0.000021820717173671305
394,0.2961733010565874,6,13.399999999999968,0.000021820717173671305
395,0.2962509320690773,7,10.599999999999978,0.000021820717173671305
396,0.2963223006111367,7,10.09999999999998,0.000021820717173671305
397,0.29641448495341954,6,4.899999999999999,0.000023416744416465347
398,0.2964706239378672,5,8.299999999999986,0.000023416744416465347
399,0.29650969288228196,6,4.899999999999999,0.000023416744416465347
400,0.2965765443049793,7,14.399999999999965,0.000023416744416465347
401,0.29668195779575174,8,3.900000000000002,0.000023416744416465347
402,0.29683406163654186,8,0.7,0.000023416744416465347
403,0.29702793314801085,8,5.699999999999996,0.00002508875893156809
404,0.29728606574085953,8,0.30000000000000004,0.00002508875893156809
405,0.2976007163709445,7,3.600000000000002,0.00002508875893156809
406,0.2979338516413293,7,3.900000000000002,0.00002508875893156809
407,0.2981388985832653,6,2.1000000000000005,0.00002508875893156809
408,0.29826409026511275,6,5.599999999999996,0.00002508875893156809
409,0.2983587291730058,5,4.899999999999999,0.00002508875893156809
410,0.2984516571891747,4,7.19999999999999,0.00002683852786484718
411,0.29855978324885385,5,4.5,0.00002683852786484718
412,0.29869904936396413,6,6.499999999999993,0.00002683852786484718
413,0.2988784679784304,7,0.8999999999999999,0.00002683852786484718
414,0.29908909468344347,5,9.99999999999998,0.00002683852786484718
415,0.2991796561967712,5,5.999999999999995,0.00002683852786484718
416,0.2992282306188082,5,0.7999999999999999,0.00002683852786484718
417,0.299294095679587,5,1.9000000000000006,0.00002683852786484718
418,0.29934435860950037,5,6.199999999999994,0.00002683852786484718
419,0.2993907058386954,4,3.900000000000002,0.000028667818362170258
420,0.2994399859409821,5,4.6,0.000028667818362170258
421,0.2995118704896347,5,5.699999999999996,0.000028667818362170258
422,0.29958327820342745,6,2.2000000000000006,0.000028667818362170258
423,0.29968494181066874,6,2.500000000000001,0.000028667818362170258
424,0.29980560253051153,6,11.399999999999975,0.000028667818362170258
425,0.29983197423734304,4,2.400000000000001,0.000028667818362170258
